"product_id","product_name","order_id","quantity","list_price","discount","product_revenue","order_date","season","state","city"
252,"Electra Townie Commute Go! Ladies' - 2018",1470,2,"2999.99","0.05","5699.98","2018-03-28","Spring","NY","Jamaica"
136,"Trek Procaliber 6 - 2018",1471,1,"1799.99","0.07","1673.99","2018-03-28","Spring","NY","Schenectady"
300,"Electra Townie Balloon 3i EQ Ladies' - 2018",1472,1,"799.99","0.20","639.99","2018-03-29","Spring","NY","Amityville"
84,"Sun Bicycles Lil Kitt'n - 2017",1472,1,"109.99","0.20","87.99","2018-03-29","Spring","NY","Amityville"
261,"Electra Townie Balloon 7i EQ - 2018",1475,2,"899.99","0.07","1673.98","2018-03-30","Spring","NY","West Hempstead"
301,"Electra Townie Balloon 7i EQ - 2018",1474,1,"899.99","0.20","719.99","2018-03-30","Spring","CA","Vista"
123,"Trek Farley Carbon Frameset - 2018",1474,1,"999.99","0.05","949.99","2018-03-30","Spring","CA","Vista"
102,"Electra Townie Original 7D - 2017",1473,1,"489.99","0.07","455.69","2018-03-30","Spring","CA","Apple Valley"
306,"Electra Townie Balloon 7i EQ Ladies' - 2017/2018",1475,2,"899.99","0.05","1709.98","2018-03-30","Spring","NY","West Hempstead"
248,"Electra Townie Original 7D EQ Ladies' - 2017/2018",1475,2,"599.99","0.20","959.98","2018-03-30","Spring","NY","West Hempstead"
84,"Sun Bicycles Lil Kitt'n - 2017",1473,2,"109.99","0.20","175.98","2018-03-30","Spring","CA","Apple Valley"
161,"Surly ECR - 2018",1475,2,"1899.00","0.05","3608.10","2018-03-30","Spring","NY","West Hempstead"
123,"Trek Farley Carbon Frameset - 2018",1478,1,"999.99","0.20","799.99","2018-03-31","Spring","NY","Elmhurst"
91,"Trek Precaliber 24 (21-Speed) - Girls - 2017",1476,2,"349.99","0.07","650.98","2018-03-31","Spring","NY","Baldwinsville"
210,"Surly Straggler - 2018",1477,2,"1549.00","0.20","2478.40","2018-03-31","Spring","NY","Farmingdale"
100,"Electra Townie 3i EQ (20-inch) - Boys' - 2017",1478,2,"489.99","0.10","881.98","2018-03-31","Spring","NY","Elmhurst"
43,"Trek Fuel EX 9.8 27.5 Plus - 2017",1476,1,"5299.99","0.07","4928.99","2018-03-31","Spring","NY","Baldwinsville"
191,"Electra Loft Go! 8i - 2018",1476,1,"2799.99","0.10","2519.99","2018-03-31","Spring","NY","Baldwinsville"
265,"Strider Strider 20 Sport - 2018",1476,2,"289.99","0.10","521.98","2018-03-31","Spring","NY","Baldwinsville"
142,"Trek Fuel EX 8 29 XT - 2018",1476,2,"3199.99","0.07","5951.98","2018-03-31","Spring","NY","Baldwinsville"
205,"Trek Super Commuter+ 8S - 2018",1482,2,"4999.99","0.05","9499.98","2018-04-01","Spring","NY","Baldwinsville"
53,"Surly Ogre Frameset - 2017",1481,2,"749.99","0.07","1394.98","2018-04-01","Spring","NY","East Elmhurst"
225,"Electra Delivery 3i - 2016/2017/2018",1480,2,"959.99","0.07","1785.58","2018-04-01","Spring","NY","Sunnyside"
92,"Haro Shredder 20 - 2017",1480,2,"209.99","0.07","390.58","2018-04-01","Spring","NY","Sunnyside"
82,"Electra Amsterdam Original 3i Ladies' - 2017",1480,2,"659.99","0.10","1187.98","2018-04-01","Spring","NY","Sunnyside"
308,"Electra Townie Balloon 8D EQ Ladies' - 2016/2017/2018",1480,2,"749.99","0.10","1349.98","2018-04-01","Spring","NY","Sunnyside"
48,"Trek Emonda S 4 - 2017",1482,1,"1499.99","0.10","1349.99","2018-04-01","Spring","NY","Baldwinsville"
113,"Trek Marlin 5 - 2018",1482,1,"489.99","0.05","465.49","2018-04-01","Spring","NY","Baldwinsville"
58,"Trek Madone 9.2 - 2017",1482,2,"4999.99","0.07","9299.98","2018-04-01","Spring","NY","Baldwinsville"
130,"Trek Stache Carbon Frameset - 2018",1481,1,"919.99","0.10","827.99","2018-04-01","Spring","NY","East Elmhurst"
40,"Trek Fuel EX 9.8 29 - 2017",1482,1,"4999.99","0.05","4749.99","2018-04-01","Spring","NY","Baldwinsville"
252,"Electra Townie Commute Go! Ladies' - 2018",1479,1,"2999.99","0.05","2849.99","2018-04-01","Spring","NY","Hollis"
256,"Electra Townie Commute 27D - 2018",1479,1,"899.99","0.10","809.99","2018-04-01","Spring","NY","Hollis"
276,"Trek Precaliber 24 (7-Speed) - Boys - 2018",1485,1,"319.99","0.20","255.99","2018-04-02","Spring","NY","Merrick"
295,"Electra Treasure 1 20"" - 2018",1484,2,"319.99","0.07","595.18","2018-04-02","Spring","NY","Baldwinsville"
113,"Trek Marlin 5 - 2018",1486,1,"489.99","0.10","440.99","2018-04-02","Spring","NY","Lindenhurst"
49,"Trek Domane SL 6 - 2017",1484,2,"3499.99","0.20","5599.98","2018-04-02","Spring","NY","Baldwinsville"
280,"Trek Superfly 24 - 2017/2018",1483,1,"489.99","0.05","465.49","2018-04-02","Spring","NY","Plattsburgh"
226,"Electra Townie Original 21D EQ - 2017/2018",1483,2,"679.99","0.07","1264.78","2018-04-02","Spring","NY","Plattsburgh"
304,"Electra Townie Original 21D EQ - 2017/2018",1484,2,"679.99","0.05","1291.98","2018-04-02","Spring","NY","Baldwinsville"
122,"Surly Troll Frameset - 2018",1485,2,"2499.99","0.20","3999.98","2018-04-02","Spring","NY","Merrick"
269,"Trek Precaliber 12 Boy's - 2018",1486,1,"199.99","0.10","179.99","2018-04-02","Spring","NY","Lindenhurst"
60,"Sun Bicycles ElectroLite - 2017",1486,2,"1559.99","0.05","2963.98","2018-04-02","Spring","NY","Lindenhurst"
98,"Electra Straight 8 3i (20-inch) - Boy's - 2017",1486,1,"489.99","0.05","465.49","2018-04-02","Spring","NY","Lindenhurst"
99,"Electra Sugar Skulls 1 (20-inch) - Girl's - 2017",1490,1,"299.99","0.10","269.99","2018-04-03","Spring","CA","Fresno"
42,"Trek Fuel EX 5 27.5 Plus - 2017",1488,1,"2299.99","0.07","2138.99","2018-04-03","Spring","CA","Redondo Beach"
122,"Surly Troll Frameset - 2018",1488,1,"2499.99","0.07","2324.99","2018-04-03","Spring","CA","Redondo Beach"
198,"Electra Townie Commute Go! - 2018",1489,1,"2999.99","0.20","2399.99","2018-04-03","Spring","CA","Santa Cruz"
282,"Electra Cyclosaurus 1 (16-inch) - Boy's - 2018",1489,2,"279.99","0.20","447.98","2018-04-03","Spring","CA","Santa Cruz"
52,"Surly Steamroller - 2017",1489,1,"875.99","0.10","788.39","2018-04-03","Spring","CA","Santa Cruz"
254,"Electra Townie Balloon 3i EQ - 2017/2018",1490,1,"749.99","0.10","674.99","2018-04-03","Spring","CA","Fresno"
218,"Electra Cruiser 7D - 2016/2017/2018",1490,1,"319.99","0.05","303.99","2018-04-03","Spring","CA","Fresno"
96,"Electra Moto 3i (20-inch) - Boy's - 2017",1487,2,"349.99","0.20","559.98","2018-04-03","Spring","CA","Palos Verdes Peninsula"
196,"Trek Verve+ - 2018",1487,1,"2299.99","0.05","2184.99","2018-04-03","Spring","CA","Palos Verdes Peninsula"
198,"Electra Townie Commute Go! - 2018",1487,1,"2999.99","0.05","2849.99","2018-04-03","Spring","CA","Palos Verdes Peninsula"
151,"Trek Domane ALR 4 Disc Women's - 2018",1487,2,"1549.99","0.20","2479.98","2018-04-03","Spring","CA","Palos Verdes Peninsula"
160,"Trek Emonda SLR 6 - 2018",1487,1,"4499.99","0.07","4184.99","2018-04-03","Spring","CA","Palos Verdes Peninsula"
37,"Haro Flightline One ST - 2017",1492,2,"379.99","0.10","683.98","2018-04-04","Spring","NY","Queensbury"
60,"Sun Bicycles ElectroLite - 2017",1491,2,"1559.99","0.07","2901.58","2018-04-04","Spring","CA","Coachella"
302,"Electra Townie Original 1 - 2018",1491,1,"449.99","0.05","427.49","2018-04-04","Spring","CA","Coachella"
95,"Electra Girl's Hawaii 1 16"" - 2017",1491,2,"299.99","0.20","479.98","2018-04-04","Spring","CA","Coachella"
230,"Electra Cruiser Lux 1 Ladies' - 2018",1493,1,"429.99","0.10","386.99","2018-04-04","Spring","TX","Desoto"
139,"Trek Remedy 7 27.5 - 2018",1491,2,"2999.99","0.07","5579.98","2018-04-04","Spring","CA","Coachella"
137,"Heller Shagamaw GX1 - 2018",1495,1,"2599.00","0.10","2339.10","2018-04-05","Spring","NY","Oswego"
292,"Electra Sweet Ride 3i (20-inch) - Girls' - 2018",1495,2,"369.99","0.05","702.98","2018-04-05","Spring","NY","Oswego"
178,"Trek Domane AL 2 - 2018",1494,2,"749.99","0.20","1199.98","2018-04-05","Spring","CA","Rocklin"
308,"Electra Townie Balloon 8D EQ Ladies' - 2016/2017/2018",1495,2,"749.99","0.20","1199.98","2018-04-05","Spring","NY","Oswego"
264,"Strider Sport 16 - 2018",1494,2,"249.99","0.05","474.98","2018-04-05","Spring","CA","Rocklin"
230,"Electra Cruiser Lux 1 Ladies' - 2018",1494,2,"429.99","0.10","773.98","2018-04-05","Spring","CA","Rocklin"
231,"Electra Cruiser Lux 3i Ladies' - 2018",1502,2,"529.99","0.20","847.98","2018-04-06","Spring","NY","Scarsdale"
26,"Electra Townie Original 7D EQ - 2016",1502,2,"599.99","0.07","1115.98","2018-04-06","Spring","NY","Scarsdale"
268,"Trek Kickster - 2018",1502,1,"159.99","0.20","127.99","2018-04-06","Spring","NY","Scarsdale"
15,"Electra Moto 1 - 2016",1501,1,"529.99","0.05","503.49","2018-04-06","Spring","NY","East Elmhurst"
67,"Sun Bicycles Revolutions 24 - Girl's - 2017",1501,1,"250.99","0.20","200.79","2018-04-06","Spring","NY","East Elmhurst"
210,"Surly Straggler - 2018",1501,1,"1549.00","0.05","1471.55","2018-04-06","Spring","NY","East Elmhurst"
225,"Electra Delivery 3i - 2016/2017/2018",1496,2,"959.99","0.20","1535.98","2018-04-06","Spring","CA","Redondo Beach"
260,"Electra Townie Balloon 3i EQ Ladies' - 2018",1498,2,"799.99","0.07","1487.98","2018-04-06","Spring","CA","San Lorenzo"
255,"Electra Townie Balloon 7i EQ Ladies' - 2017/2018",1502,1,"899.99","0.07","836.99","2018-04-06","Spring","NY","Scarsdale"
110,"Sun Bicycles Drifter 7 - 2017",1499,1,"470.99","0.05","447.44","2018-04-06","Spring","CA","Fresno"
208,"Trek Crockett 5 Disc - 2018",1499,1,"1799.99","0.07","1673.99","2018-04-06","Spring","CA","Fresno"
204,"Trek Super Commuter+ 7 - 2018",1497,2,"3599.99","0.07","6695.98","2018-04-06","Spring","CA","Oakland"
268,"Trek Kickster - 2018",1499,2,"159.99","0.05","303.98","2018-04-06","Spring","CA","Fresno"
293,"Electra Tiger Shark 1 (20-inch) - Boys' - 2018",1500,1,"319.99","0.07","297.59","2018-04-06","Spring","CA","Atwater"
41,"Haro Shift R3 - 2017",1500,2,"1469.99","0.07","2734.18","2018-04-06","Spring","CA","Atwater"
2,"Ritchey Timberwolf Frameset - 2016",1499,1,"749.99","0.05","712.49","2018-04-06","Spring","CA","Fresno"
171,"Trek Domane SL 6 - 2018",1499,2,"3199.99","0.10","5759.98","2018-04-06","Spring","CA","Fresno"
302,"Electra Townie Original 1 - 2018",1496,1,"449.99","0.05","427.49","2018-04-06","Spring","CA","Redondo Beach"
248,"Electra Townie Original 7D EQ Ladies' - 2017/2018",1501,1,"599.99","0.05","569.99","2018-04-06","Spring","NY","East Elmhurst"
219,"Electra Moto 3i - 2018",1501,1,"639.99","0.07","595.19","2018-04-06","Spring","NY","East Elmhurst"
198,"Electra Townie Commute Go! - 2018",1497,2,"2999.99","0.10","5399.98","2018-04-06","Spring","CA","Oakland"
141,"Trek Stache 5 - 2018",1497,2,"1599.99","0.20","2559.98","2018-04-06","Spring","CA","Oakland"
214,"Electra Tiger Shark 3i - 2018",1496,1,"899.99","0.07","836.99","2018-04-06","Spring","CA","Redondo Beach"
248,"Electra Townie Original 7D EQ Ladies' - 2017/2018",1496,1,"599.99","0.07","557.99","2018-04-06","Spring","CA","Redondo Beach"
19,"Pure Cycles William 3-Speed - 2016",1502,2,"449.00","0.07","835.14","2018-04-06","Spring","NY","Scarsdale"
224,"Electra Cruiser Lux 7D - 2018",1496,2,"479.99","0.05","911.98","2018-04-06","Spring","CA","Redondo Beach"
172,"Trek Domane ALR Disc Frameset - 2018",1498,1,"3199.99","0.05","3039.99","2018-04-06","Spring","CA","San Lorenzo"
302,"Electra Townie Original 1 - 2018",1503,2,"449.99","0.05","854.98","2018-04-07","Spring","CA","Ridgecrest"
217,"Electra Straight 8 3i - 2018",1503,1,"909.99","0.10","818.99","2018-04-07","Spring","CA","Ridgecrest"
24,"Electra Townie Original 21D - 2016",1505,2,"549.99","0.07","1022.98","2018-04-08","Spring","NY","East Northport"
259,"Electra Amsterdam Royal 8i Ladies - 2018",1507,1,"1199.99","0.07","1115.99","2018-04-08","Spring","NY","Huntington Station"
11,"Surly Straggler 650b - 2016",1507,2,"1680.99","0.10","3025.78","2018-04-08","Spring","NY","Huntington Station"
39,"Trek Stache 5 - 2017",1507,2,"1499.99","0.20","2399.98","2018-04-08","Spring","NY","Huntington Station"
276,"Trek Precaliber 24 (7-Speed) - Boys - 2018",1504,1,"319.99","0.07","297.59","2018-04-08","Spring","CA","Banning"
184,"Trek Domane SL 6 Disc - 2018",1506,1,"3499.99","0.05","3324.99","2018-04-08","Spring","NY","Amityville"
153,"Trek Domane SL 7 Women's - 2018",1506,2,"4999.99","0.20","7999.98","2018-04-08","Spring","NY","Amityville"
149,"Trek Domane SLR 8 Disc - 2018",1506,2,"7499.99","0.05","14249.98","2018-04-08","Spring","NY","Amityville"
293,"Electra Tiger Shark 1 (20-inch) - Boys' - 2018",1507,2,"319.99","0.05","607.98","2018-04-08","Spring","NY","Huntington Station"
88,"Trek Precaliber 12 Girls - 2017",1508,1,"189.99","0.05","180.49","2018-04-08","Spring","NY","Farmingdale"
52,"Surly Steamroller - 2017",1508,2,"875.99","0.05","1664.38","2018-04-08","Spring","NY","Farmingdale"
109,"Sun Bicycles Cruz 7 - Women's - 2017",1508,1,"416.99","0.10","375.29","2018-04-08","Spring","NY","Farmingdale"
37,"Haro Flightline One ST - 2017",1508,1,"379.99","0.20","303.99","2018-04-08","Spring","NY","Farmingdale"
43,"Trek Fuel EX 9.8 27.5 Plus - 2017",1505,2,"5299.99","0.05","10069.98","2018-04-08","Spring","NY","East Northport"
223,"Electra Cruiser Lux 3i - 2018",1505,2,"529.99","0.05","1006.98","2018-04-08","Spring","NY","East Northport"
281,"Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018",1507,1,"319.99","0.07","297.59","2018-04-08","Spring","NY","Huntington Station"
124,"Surly Krampus - 2018",1511,2,"1499.00","0.20","2398.40","2018-04-09","Spring","NY","Mahopac"
215,"Electra Queen of Hearts 3i - 2018",1509,2,"749.99","0.07","1394.98","2018-04-09","Spring","CA","Campbell"
142,"Trek Fuel EX 8 29 XT - 2018",1510,2,"3199.99","0.05","6079.98","2018-04-09","Spring","NY","New York"
68,"Sun Bicycles Cruz 3 - 2017",1510,1,"449.99","0.10","404.99","2018-04-09","Spring","NY","New York"
251,"Electra Townie Commute Go! - 2018",1510,2,"2999.99","0.10","5399.98","2018-04-09","Spring","NY","New York"
137,"Heller Shagamaw GX1 - 2018",1510,1,"2599.00","0.05","2469.05","2018-04-09","Spring","NY","New York"
220,"Electra Cruiser 1 Ladies' - 2018",1510,2,"269.99","0.10","485.98","2018-04-09","Spring","NY","New York"
217,"Electra Straight 8 3i - 2018",1512,1,"909.99","0.07","846.29","2018-04-09","Spring","TX","Rowlett"
41,"Haro Shift R3 - 2017",1511,1,"1469.99","0.05","1396.49","2018-04-09","Spring","NY","Mahopac"
17,"Pure Cycles Vine 8-Speed - 2016",1511,2,"429.00","0.07","797.94","2018-04-09","Spring","NY","Mahopac"
288,"Electra Straight 8 1 (20-inch) - Boy's - 2018",1511,1,"389.99","0.07","362.69","2018-04-09","Spring","NY","Mahopac"
144,"Trek Domane ALR 4 Disc - 2018",1511,2,"1549.99","0.20","2479.98","2018-04-09","Spring","NY","Mahopac"
166,"Trek Domane AL 2 Women's - 2018",1513,1,"749.99","0.10","674.99","2018-04-10","Spring","CA","Fullerton"
202,"Trek Powerfly 5 Women's - 2018",1515,2,"3499.99","0.10","6299.98","2018-04-10","Spring","TX","San Angelo"
27,"Surly Big Dummy Frameset - 2017",1515,2,"999.99","0.20","1599.98","2018-04-10","Spring","TX","San Angelo"
158,"Trek CrossRip 1 - 2018",1515,2,"959.99","0.20","1535.98","2018-04-10","Spring","TX","San Angelo"
240,"Electra Townie Commute 27D Ladies - 2018",1514,2,"899.99","0.10","1619.98","2018-04-10","Spring","CA","Duarte"
310,"Electra Townie Commute 27D Ladies - 2018",1515,2,"899.99","0.05","1709.98","2018-04-10","Spring","TX","San Angelo"
40,"Trek Fuel EX 9.8 29 - 2017",1515,1,"4999.99","0.10","4499.99","2018-04-10","Spring","TX","San Angelo"
61,"Trek Powerfly 8 FS Plus - 2017",1513,2,"4999.99","0.05","9499.98","2018-04-10","Spring","CA","Fullerton"
159,"Trek Emonda ALR 6 - 2018",1513,2,"2299.99","0.05","4369.98","2018-04-10","Spring","CA","Fullerton"
203,"Trek Powerfly 7 FS - 2018",1514,2,"4999.99","0.05","9499.98","2018-04-10","Spring","CA","Duarte"
186,"Trek CrossRip+ - 2018",1520,1,"4499.99","0.05","4274.99","2018-04-11","Spring","TX","Garland"
188,"Trek XM700+ Lowstep - 2018",1520,2,"3499.99","0.20","5599.98","2018-04-11","Spring","TX","Garland"
310,"Electra Townie Commute 27D Ladies - 2018",1520,2,"899.99","0.07","1673.98","2018-04-11","Spring","TX","Garland"
303,"Electra Townie Go! 8i - 2017/2018",1517,2,"2599.99","0.07","4835.98","2018-04-11","Spring","CA","Yuba City"
226,"Electra Townie Original 21D EQ - 2017/2018",1517,2,"679.99","0.05","1291.98","2018-04-11","Spring","CA","Yuba City"
65,"Sun Bicycles Lil Bolt Type-R - 2017",1519,1,"346.99","0.20","277.59","2018-04-11","Spring","NY","Long Beach"
265,"Strider Strider 20 Sport - 2018",1519,2,"289.99","0.05","550.98","2018-04-11","Spring","NY","Long Beach"
271,"Trek Precaliber 16 Girl's - 2018",1516,2,"209.99","0.20","335.98","2018-04-11","Spring","CA","San Lorenzo"
196,"Trek Verve+ - 2018",1516,2,"2299.99","0.20","3679.98","2018-04-11","Spring","CA","San Lorenzo"
259,"Electra Amsterdam Royal 8i Ladies - 2018",1516,2,"1199.99","0.20","1919.98","2018-04-11","Spring","CA","San Lorenzo"
124,"Surly Krampus - 2018",1519,2,"1499.00","0.07","2788.14","2018-04-11","Spring","NY","Long Beach"
85,"Haro Downtown 16 - 2017",1519,2,"329.99","0.20","527.98","2018-04-11","Spring","NY","Long Beach"
150,"Trek Emonda SL 7 - 2018",1519,1,"4499.99","0.20","3599.99","2018-04-11","Spring","NY","Long Beach"
253,"Electra Townie Go! 8i Ladies' - 2018",1516,1,"2599.99","0.10","2339.99","2018-04-11","Spring","CA","San Lorenzo"
172,"Trek Domane ALR Disc Frameset - 2018",1516,2,"3199.99","0.10","5759.98","2018-04-11","Spring","CA","San Lorenzo"
304,"Electra Townie Original 21D EQ - 2017/2018",1518,2,"679.99","0.10","1223.98","2018-04-11","Spring","CA","Duarte"
182,"Trek Domane SL 5 Disc - 2018",1518,2,"2499.99","0.05","4749.98","2018-04-11","Spring","CA","Duarte"
263,"Strider Classic 12 Balance Bike - 2018",1520,2,"89.99","0.10","161.98","2018-04-11","Spring","TX","Garland"
252,"Electra Townie Commute Go! Ladies' - 2018",1518,2,"2999.99","0.05","5699.98","2018-04-11","Spring","CA","Duarte"
56,"Trek Domane SLR 6 Disc - 2017",1526,1,"5499.99","0.10","4949.99","2018-04-12","Spring","NY","Rockville Centre"
168,"Surly Straggler - 2018",1524,1,"1549.00","0.10","1394.10","2018-04-12","Spring","NY","Maspeth"
295,"Electra Treasure 1 20"" - 2018",1524,2,"319.99","0.20","511.98","2018-04-12","Spring","NY","Maspeth"
313,"Electra Townie Original 1 Ladies' - 2018",1524,1,"449.99","0.20","359.99","2018-04-12","Spring","NY","Maspeth"
252,"Electra Townie Commute Go! Ladies' - 2018",1524,2,"2999.99","0.20","4799.98","2018-04-12","Spring","NY","Maspeth"
156,"Trek Domane SL Frameset - 2018",1525,1,"6499.99","0.10","5849.99","2018-04-12","Spring","NY","Astoria"
163,"Surly Pack Rat - 2018",1525,2,"1349.00","0.07","2509.14","2018-04-12","Spring","NY","Astoria"
193,"Trek Lift+ - 2018",1525,1,"2799.99","0.07","2603.99","2018-04-12","Spring","NY","Astoria"
23,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016",1529,1,"299.99","0.05","284.99","2018-04-12","Spring","TX","Sugar Land"
50,"Trek Silque SLR 7 Women's - 2017",1529,2,"5999.99","0.10","10799.98","2018-04-12","Spring","TX","Sugar Land"
100,"Electra Townie 3i EQ (20-inch) - Boys' - 2017",1521,1,"489.99","0.20","391.99","2018-04-12","Spring","CA","Glendora"
314,"Electra Townie Original 21D EQ Ladies' - 2018",1521,2,"679.99","0.20","1087.98","2018-04-12","Spring","CA","Glendora"
123,"Trek Farley Carbon Frameset - 2018",1521,1,"999.99","0.10","899.99","2018-04-12","Spring","CA","Glendora"
135,"Trek X-Caliber Frameset - 2018",1521,2,"1499.99","0.20","2399.98","2018-04-12","Spring","CA","Glendora"
229,"Electra Cruiser Lux 1 - 2016/2018",1528,2,"429.99","0.20","687.98","2018-04-12","Spring","TX","Sugar Land"
151,"Trek Domane ALR 4 Disc Women's - 2018",1526,1,"1549.99","0.07","1441.49","2018-04-12","Spring","NY","Rockville Centre"
238,"Electra Townie Balloon 8D EQ - 2016/2017/2018",1526,1,"749.99","0.10","674.99","2018-04-12","Spring","NY","Rockville Centre"
243,"Electra Townie Original 21D EQ Ladies' - 2018",1526,1,"679.99","0.05","645.99","2018-04-12","Spring","NY","Rockville Centre"
57,"Trek Emonda S 5 - 2017",1527,2,"1999.99","0.05","3799.98","2018-04-12","Spring","TX","Longview"
103,"Sun Bicycles Streamway 3 - 2017",1527,1,"551.99","0.05","524.39","2018-04-12","Spring","TX","Longview"
33,"Surly Wednesday Frameset - 2017",1527,1,"469.99","0.10","422.99","2018-04-12","Spring","TX","Longview"
117,"Trek Ticket S Frame - 2018",1522,1,"1469.99","0.07","1367.09","2018-04-12","Spring","CA","Palos Verdes Peninsula"
141,"Trek Stache 5 - 2018",1522,1,"1599.99","0.07","1487.99","2018-04-12","Spring","CA","Palos Verdes Peninsula"
95,"Electra Girl's Hawaii 1 16"" - 2017",1522,1,"299.99","0.10","269.99","2018-04-12","Spring","CA","Palos Verdes Peninsula"
311,"Electra Townie Commute 8D - 2018",1523,2,"749.99","0.20","1199.98","2018-04-12","Spring","NY","Jackson Heights"
274,"Trek Precaliber 20 Boy's - 2018",1533,2,"229.99","0.10","413.98","2018-04-13","Spring","NY","Ossining"
116,"Trek Marlin 7 - 2017/2018",1530,1,"749.99","0.10","674.99","2018-04-13","Spring","CA","Anaheim"
51,"Trek Silque SLR 8 Women's - 2017",1533,1,"6499.99","0.10","5849.99","2018-04-13","Spring","NY","Ossining"
209,"Trek Crockett 7 Disc - 2018",1532,2,"2999.99","0.07","5579.98","2018-04-13","Spring","NY","Buffalo"
213,"Electra Cruiser 1 - 2016/2017/2018",1530,2,"269.99","0.10","485.98","2018-04-13","Spring","CA","Anaheim"
128,"Surly ECR 27.5 - 2018",1531,1,"1899.00","0.10","1709.10","2018-04-13","Spring","CA","Santa Clara"
235,"Electra Koa 3i Ladies' - 2018",1533,2,"899.99","0.10","1619.98","2018-04-13","Spring","NY","Ossining"
96,"Electra Moto 3i (20-inch) - Boy's - 2017",1533,1,"349.99","0.10","314.99","2018-04-13","Spring","NY","Ossining"
78,"Sun Bicycles Biscayne Tandem CB - 2017",1533,1,"647.99","0.10","583.19","2018-04-13","Spring","NY","Ossining"
183,"Trek Domane SL 5 Women's - 2018",1536,1,"2199.99","0.20","1759.99","2018-04-14","Spring","NY","East Northport"
196,"Trek Verve+ - 2018",1536,2,"2299.99","0.20","3679.98","2018-04-14","Spring","NY","East Northport"
117,"Trek Ticket S Frame - 2018",1534,1,"1469.99","0.05","1396.49","2018-04-14","Spring","NY","Canandaigua"
269,"Trek Precaliber 12 Boy's - 2018",1534,2,"199.99","0.20","319.98","2018-04-14","Spring","NY","Canandaigua"
172,"Trek Domane ALR Disc Frameset - 2018",1534,2,"3199.99","0.20","5119.98","2018-04-14","Spring","NY","Canandaigua"
92,"Haro Shredder 20 - 2017",1535,1,"209.99","0.05","199.49","2018-04-14","Spring","NY","Orchard Park"
194,"Trek XM700+ - 2018",1534,1,"3499.99","0.10","3149.99","2018-04-14","Spring","NY","Canandaigua"
185,"Trek Conduit+ - 2018",1536,2,"2799.99","0.07","5207.98","2018-04-14","Spring","NY","East Northport"
75,"Electra Cruiser Lux Fat Tire 1 Ladies - 2017",1535,2,"599.99","0.05","1139.98","2018-04-14","Spring","NY","Orchard Park"
12,"Electra Townie Original 21D - 2016",1539,2,"549.99","0.05","1044.98","2018-04-15","Spring","TX","Euless"
306,"Electra Townie Balloon 7i EQ Ladies' - 2017/2018",1538,2,"899.99","0.05","1709.98","2018-04-15","Spring","NY","Baldwin"
117,"Trek Ticket S Frame - 2018",1538,1,"1469.99","0.07","1367.09","2018-04-15","Spring","NY","Baldwin"
46,"Haro SR 1.3 - 2017",1538,2,"1409.99","0.07","2622.58","2018-04-15","Spring","NY","Baldwin"
197,"Trek Verve+ Lowstep - 2018",1538,1,"2299.99","0.20","1839.99","2018-04-15","Spring","NY","Baldwin"
206,"Trek Boone 5 Disc - 2018",1538,1,"3299.99","0.07","3068.99","2018-04-15","Spring","NY","Baldwin"
237,"Electra Relic 3i - 2018",1537,2,"849.99","0.05","1614.98","2018-04-15","Spring","NY","Liverpool"
6,"Surly Ice Cream Truck Frameset - 2016",1539,2,"469.99","0.05","892.98","2018-04-15","Spring","TX","Euless"
79,"Sun Bicycles Boardwalk (24-inch Wheels) - 2017",1542,1,"402.99","0.20","322.39","2018-04-16","Spring","NY","Central Islip"
78,"Sun Bicycles Biscayne Tandem CB - 2017",1540,1,"647.99","0.20","518.39","2018-04-16","Spring","CA","Apple Valley"
297,"Electra Under-The-Sea 1 16"" - 2018",1542,1,"279.99","0.20","223.99","2018-04-16","Spring","NY","Central Islip"
37,"Haro Flightline One ST - 2017",1542,2,"379.99","0.10","683.98","2018-04-16","Spring","NY","Central Islip"
184,"Trek Domane SL 6 Disc - 2018",1542,2,"3499.99","0.20","5599.98","2018-04-16","Spring","NY","Central Islip"
122,"Surly Troll Frameset - 2018",1542,2,"2499.99","0.05","4749.98","2018-04-16","Spring","NY","Central Islip"
86,"Trek Girl's Kickster - 2017",1541,2,"149.99","0.05","284.98","2018-04-16","Spring","NY","Monroe"
17,"Pure Cycles Vine 8-Speed - 2016",1541,1,"429.00","0.10","386.10","2018-04-16","Spring","NY","Monroe"
142,"Trek Fuel EX 8 29 XT - 2018",1541,2,"3199.99","0.10","5759.98","2018-04-16","Spring","NY","Monroe"
248,"Electra Townie Original 7D EQ Ladies' - 2017/2018",1541,2,"599.99","0.07","1115.98","2018-04-16","Spring","NY","Monroe"
155,"Trek Domane SLR 9 Disc - 2018",1541,2,"11999.99","0.10","21599.98","2018-04-16","Spring","NY","Monroe"
136,"Trek Procaliber 6 - 2018",1543,1,"1799.99","0.20","1439.99","2018-04-16","Spring","NY","Port Jefferson Station"
97,"Electra Savannah 3i (20-inch) - Girl's - 2017",1543,2,"349.99","0.05","664.98","2018-04-16","Spring","NY","Port Jefferson Station"
158,"Trek CrossRip 1 - 2018",1543,2,"959.99","0.07","1785.58","2018-04-16","Spring","NY","Port Jefferson Station"
